FACILITY_ID,FACILITY_NAME,CERTIFICATION_NUMBER,AREA_OFFICE_ABBREV,FACILITY_ADDRESS_1,FACILITY_ADDRESS_2,FACILITY_CITY,FACILITY_ZIP,COUNTY,PHONE,FACILITY_WEBSITE,OPERATOR,OPERATOR_ADDRESS_1,OPERATOR_ADDRESS_2,OPERATOR_CITY,OPERATOR_STATE,OPERATOR_ZIP,MEDICARE_CERTIFIED,MEDICARE_NUMBER,MEDICAID_CERTIFIED,OWNERSHIP,MULTICAMPUS_FACILITY_ID,NOTES,OCCUPANCY_RATE,OCCUPANCY_REPORT_DATE,OCCUPANCY_EXCEPTION_COMMENT,AVERAGE_OCCUPIED_BEDS,INSP_STANDARD_HEALTH,INSP_LSC,INSP_TOTAL,INSP_HARM,INSP_PERCENT_HARM,COMP_RECEIVED,COMP_RECEIVED_PER_100,COMP_SELF_REPORTED,COMP_ONSITE,COMP_CITATIONS,COMP_CITATIONS_PER_100,COMP_DEF_ADMINISTRATION,COMP_DEF_QUALITY_OF_CARE,COMP_DEF_RESIDENT_RIGHTS,COMP_DEF_DIETARY_SERVICES,COMP_DEF_PHYSICAL_ENVIRONMENT,COMP_DEF_OTHER_SERVICES,COMP_DEF_TOTAL,TOTAL_BEDS,EMPLOYEE_FLU_VACCINATION_RATE,VACCINATION_RATE_REPORT_DATE
4217,Slate Valley Center for Rehabilitation and Nursing,5725305N,4TROY,10421 State Route 40                   ,,Granville                ,12832,Washington,5186422346,http://orchardcaring.com/,CLR Granville LLC,10421 State Route 40,,Granville,NY,12832,1,335711,1,Proprietary--LLC,,,0.977,12/6/17 0:00,,81.79,16,2,18,3,0.17,45,55,0.89,14,3,3.7,0,2,0,0,0,1,3,88,0.54,13-Apr
4285,Hamilton Park Nursing and Rehabilitation Center,7001034N,5NYC,691 92 Street                          ,,Brooklyn                 ,11228,Kings,7185671820,http://www.hamiltonparkrehab.com/,"Hamilton Park Multicare, LLC",699 92nd Street,,Brooklyn,NY,11228,1,335710,1,Proprietary--LLC,,,0.99,12/6/17 0:00,,189.43,22,9,31,1,0.03,53,28,0.28,21,8,4.2,0,3,3,0,0,2,8,200,0.39,13-Apr
4286,Huntington Living Center,4921302N,2ROCH,369 East Main Street                   ,,Waterloo                 ,13165,Seneca,3157874920,http://www.flhealth.org/hlc,Huntington Nursing Home Inc,373 East Main Street                   ,,Waterloo                 ,NY,13165,1,335098,1,Voluntary--Not for Profit Corporation,672,,0.913,12/13/17 0:00,,297.52,36,25,61,1,0.02,193,64.9,0.82,46,10,3.4,0,5,4,0,0,1,10,160,0.84,13-Apr
4323,Syracuse Home Association,3327301N,3SYR,7740 Meigs Road                        ,,Baldwinsville            ,13027,Onondaga,3156382521,http://www.mcharrielife.org/,Syracuse Home Association Inc,7740 Meigs Road                        ,,Baldwinsville            ,NY,13027,1,335713,1,Voluntary--Not for Profit Corporation,,,0.983,12/13/17 0:00,,116.05,15,2,17,0,0,26,22.4,0.77,5,0,0,0,0,0,0,0,0,0,120,0.64,13-Apr
4328,Highbridge Woodycrest Center,7000801N,5NYC,936 Woodycrest Avenue                  ,,Bronx                    ,10452,Bronx,7185798875,,YGC at Woodycrest LLC,2392 Nostrand Avenue,,New York,NY,11210,1,335751,1,Proprietary--LLC,,,0.967,12/13/17 0:00,,86.32,4,17,21,0,0,37,42.9,0.86,5,0,0,0,0,0,0,0,0,0,90,0.52,13-Apr
4329,Hope Center for HIV and Nursing Care,7000392N,5NYC,1401 University Avenue                 ,,Bronx                    ,10452,Bronx,7186818700,http://www.projectsamaritan.org/,Hope Center Operations LLC,1401 University Avenue,,Bronx,NY,10452,1,335725,1,Proprietary--LLC,,,0.985,10/25/17 0:00,,62.04,4,8,12,0,0,46,74.1,0.76,5,0,0,0,0,0,0,0,0,0,66,0.35,13-Apr
4407,Silvercrest,7003372N,5NYC,144-45 87th Avenue                     ,,Jamaica                  ,11435,Queens,7184804026,http://www.silvercrest.org/,Silvercrest,144-45 87th Avenue                     ,,Jamaica                  ,NY,11435,1,335724,1,Voluntary--Not for Profit Corporation,,,0.953,11/22/17 0:00,,270.3,4,16,20,0,0,118,43.7,0.52,26,3,1.1,0,2,1,0,0,0,3,320,0.23,13-Apr
4418,Saints Joachim & Anne Nursing and Rehabilitation Center,7001371N,5NYC,2720 Surf Avenue                       ,,Brooklyn                 ,11224,Kings,7187144800,http://www.ssjoachim.org/,SS Joachim & Anne Residence,191 Joralemon Street                   ,,Brooklyn                 ,NY,11201,1,335748,1,Voluntary--Not for Profit Corporation,,,0.905,12/13/17 0:00,,189.07,2,2,4,0,0,58,30.7,0.71,11,1,0.5,0,0,1,0,0,0,1,200,0.19,13-Apr
4474,Elderwood at Cheektowaga,1455303N,1BUFF,225 Bennett Road                       ,,Cheektowaga              ,14227,Erie,7166819480,http://www.elderwood.com/maplewood/,"225 Bennett Road Operating Company, LLC",641 Lexington Avenue,31st Floor,New York,NY,10022,1,335752,1,Proprietary--LLC,,,0.919,12/13/17 0:00,,158.1,18,44,62,0,0,46,29.1,0.63,11,4,2.5,0,3,1,0,0,0,4,172,0.66,13-Apr
4494,Crouse Community Center Inc,2623300N,3SYR,101 South Street                       ,,Morrisville              ,13408,Madison,3156849595,http://www.crousecommunity.com/,Crouse Community Center Inc,101 South Street                       ,,Morrisville              ,NY,13408,1,335068,1,Voluntary--Not for Profit Corporation,,,1,12/13/17 0:00,,114.28,16,3,19,0,0,29,25.4,0.86,4,0,0,0,0,0,0,0,0,0,120,0.52,13-Apr
4501,Bronx Lebanon Special Care Center,7000364N,5NYC,1265 Fulton Avenue                     ,,Bronx                    ,10456,Bronx,7185797000,http://www.bronxcare.org/SpecialCareCenter.html,Bronx-Lebanon Special Care Center,1276 Fulton Avenue                     ,,Bronx                    ,NY,10456,1,335753,1,Voluntary--Not for Profit Corporation,,,0.967,12/13/17 0:00,,232.99,3,18,21,0,0,47,20.2,0.32,12,0,0,0,0,0,0,0,0,0,240,0.55,13-Apr
4522,Norwich Rehabilitation & Nursing Center,0824304N,3SYR,88 Calvary Drive                       ,,Norwich                  ,13815,Chenango,6073363915,http://www.norwichrehab.com/,"Norwich Operating Company, LLC","1775 Broadway, Suite 608",,New York,NY,10019,1,335759,1,Proprietary--LLC,,,0.988,11/29/17 0:00,,75.47,23,4,27,0,0,51,67.6,0.67,15,6,8,0,4,1,0,0,1,6,80,0.51,13-Apr
4533,St Marys Center Inc,7002349N,5NYC,516 West 126th Street                  ,,New York,10027,New York,2126621826,http://stmarysharlem.com/,St Marys Center Inc,516 West 126th Street                  ,,Ny                       ,NY,10027,1,335762,1,Voluntary--Not for Profit Corporation,,,1,11/29/17 0:00,,38.72,3,12,15,0,0,45,116.2,0.96,2,0,0,0,0,0,0,0,0,0,40,0.63,13-Apr
4543,St Vincent Depaul Residence,7000366N,5NYC,900 Intervale Avenue                   ,,Bronx                    ,10459,Bronx,9176459225,http://www.archcare.org/san-vicente-de-paul.html,Catholic Health Care System,"205 Lexington Avenue, 3rd Floor",,New York,NY,10016,1,335763,1,Voluntary--Not for Profit Corporation,,,0.967,12/13/17 0:00,,118.23,10,15,25,0,0,48,40.6,0.56,6,0,0,0,0,0,0,0,0,0,120,,
4549,Eddy Heritage House Nursing and Rehabilitation Center,4102311N,4TROY,2920 Tibbits Avenue                    ,,Troy                     ,12180,Rensselaer,5182744125,http://www.nehealth.com/Senior_Services/Nursing_Homes/Eddy_Heritage_House_Nursing_Center/,St. Peter's Health Partners,315 South Manning Boulevard,,Albany,NY,12208,1,335760,1,Voluntary--Not for Profit Corporation,,,0.975,12/13/17 0:00,,112.46,10,4,14,0,0,19,16.9,0.58,7,3,2.7,0,2,1,0,0,0,3,120,0.65,13-Apr
4551,Whittier Rehabilitation & Skilled Nursing Center,1059301N,4TROY,1 Whittier Way                  ,,Ghent                    ,12075,Columbia,5188280800,http://www.whittierhealth.com/nursing_homes/whittier_rehab.html,"Whittier Health Services, Inc.",1 Green Manor Avenue                   ,,Ghent                    ,NY,12075,1,335766,1,(unknown)--(unknown),,,0.958,12/6/17 0:00,,107.69,32,13,45,5,0.11,78,72.4,0.72,19,6,5.6,1,3,2,0,0,0,6,120,0.64,13-Apr
4552,Sayville Nursing and Rehabilitation Center,5154325N,7LI,300 Broadway Avenue                    ,,Sayville                 ,11782,Suffolk,6315679300,http://www.petitefleurnursinghome.com/,"JOPAL Sayville, LLC",300 Broadway Avenue,,Sayville,NY,11782,1,335761,1,Proprietary--LLC,,,0.989,12/13/17 0:00,,167.58,29,7,36,0,0,156,93.1,0.74,41,0,0,0,0,0,0,0,0,0,180,0.52,13-Apr
4555,Iroquois Nursing Home Inc,3353300N,3SYR,4600 Southwood Heights Drive           ,,Jamesville               ,13078,Onondaga,3154691300,http://www.iroquoisnursing.com/,Iroquois Nursing Home Inc,4600 Southwood Hghts Drive             ,,Jamesville               ,NY,13078,1,335764,1,Voluntary--Not for Profit Corporation,,,0.988,12/13/17 0:00,,159.31,30,8,38,5,0.13,81,50.8,0.44,23,8,5,0,5,3,0,0,0,8,160,0.7,13-Apr
4710,Ten Broeck Commons,5567301N,6NROC,One Commons Drive                      ,,Lake Katrine             ,12449,Ulster,8453366666,http://www.tenbroeckcommons.com/,"TENBC, Inc. D/B/A Ten Broeck Commons",One Commons Drive                      ,,Lake Katrine             ,NY,12447,1,335765,1,Proprietary--Business Corporation,,,0.992,11/29/17 0:00,,253.44,6,9,15,0,0,43,17,0.49,18,0,0,0,0,0,0,0,0,0,258,0.4,13-Apr
4755,Our Lady of Mercy Life Center,0155301N,4TROY,2 Mercycare Lane                       ,,Guilderland              ,12084,Albany,5184648100,http://www.sphcs.org/OurLadyofMercyLifeCenter,Our Lady of Mercy Life Ctr,2240 Western Avenue                    ,,Guilderland              ,NY,12084,1,335767,1,Voluntary--Not for Profit Corporation,,,0.931,12/6/17 0:00,,149.58,16,1,17,0,0,44,29.4,0.27,18,9,6,1,6,2,0,0,0,9,160,0.65,13-Apr
4772,Rosa Coplon Jewish Home and Infirmary,1451304N,1BUFF,2700 North Forest Road                 ,,Getzville                ,14068,Erie,7166393330,http://www.weinbergcampus.org/WhatWeDo/Programs/RosaCoplonLivingCenter/tabid/108/Default.aspx,Rosa Coplon Jewish Home and Infirmary Inc,2700 North Forest Road                 ,,Getzville                ,NY,14068,1,335176,1,Voluntary--Not for Profit Corporation,,,0.978,12/13/17 0:00,,171.25,37,33,70,0,0,100,58.4,0.6,33,5,2.9,0,2,1,1,1,0,5,180,0.46,13-Apr
4799,Cortland Regional Nursing and Rehabilitation Center,1101306N,3SYR,134 Homer Avenue                       ,,Cortland                 ,13045,Cortland,6077563909,http://www.cortlandregional.org/medical-services/nursing-rehabilitation-center,Cortland Regional Medical Center Inc,134 Homer Avenue                       ,,Cortland                 ,NY,13045,1,335768,1,Voluntary--Not for Profit Corporation,,,0.938,12/6/17 0:00,,74.85,22,7,29,0,0,133,177.7,0.98,13,0,0,0,0,0,0,0,0,0,80,0.53,13-Apr
4808,Edna Tina Wilson Living Center,2754304N,2ROCH,700 Island Cottage Road                ,,Rochester                ,14612,Monroe,5853686100,,Rochester Regional Health,89 Genesee Street,,Rochester,NY,14611,1,335769,1,Voluntary--Not for Profit Corporation,,,0.975,12/13/17 0:00,,116.96,34,6,40,0,0,159,135.9,0.9,36,4,3.4,0,0,4,0,0,0,4,120,0.44,13-Apr
4814,Throgs Neck Rehabilitation & Nursing Center,7000386N,5NYC,707 Throgs Neck Expressway             ,,Bronx                    ,10465,Bronx,7184300003,http://www.sentosacare.com/showfacilities.php?facilityid=21,"Throgs Neck Operating Company, LLC",707 Throgs Neck Expressway             ,,Bronx                    ,NY,10465,1,335771,1,Proprietary--LLC,,,0.98,12/6/17 0:00,,198.1,2,2,4,0,0,40,20.2,0.58,10,1,0.5,0,1,0,0,0,0,1,205,0.28,13-Apr
4815,NYS Veterans Home In NYC,7003383N,5NYC,178-50 Linden Blvd                     ,,Jamaica                  ,11434,Queens,7189900329,http://www.nysvets.org/homes/stalbans/default.aspx,New York State Department of Health,Empire State Plaza                   ,Corning Tower  Room 1683,Albany                 ,NY,12237,1,335770,1,Public--State,,,0.944,12/13/17 0:00,,228.57,10,6,16,1,0.06,67,29.3,0.66,18,2,0.9,0,1,0,0,0,1,2,250,,
4823,Richmond Center for Rehabilitation and Specialty Healthcare,7004324N,5NYC,91 Tompkins Avenue                     ,,Staten Island            ,10304,Richmond,7188764331,http://richmondrehab.net/,"SV Operating Three, LLC",91 Tompkins Avenue,,Staten Island,NY,10304,1,335772,1,Proprietary--LLC,,,0.937,12/13/17 0:00,,283.97,23,12,35,4,0.11,352,124,0.68,51,8,2.8,0,2,5,0,0,1,8,228,0.32,13-Apr
4826,Seton Health at Schuyler Ridge Residential Healthcare,4552300N,4TROY,1 Abele Boulevard                      ,,Clifton Park             ,12065,Saratoga,5183711400,http://www.schuylerridge.org/,St. Peter's Health Partners,315 South Manning Boulevard,,Albany,NY,12208,1,335774,1,Voluntary--Not for Profit Corporation,,,0.933,12/13/17 0:00,,115.53,14,6,20,1,0.05,50,43.3,0.92,9,2,1.7,1,1,0,0,0,0,2,120,0.78,13-Apr
4887,Bronx Gardens Rehabilitation and Nursing Center,7000397N,5NYC,2175 Quarry Rd                         ,,Bronx                    ,10457,Bronx,7189603910,http://stbarnabasnursinghome.org/,SBNH Acquisition LLC,2175 Quarry Road,,Bronx,NY,10457,1,335775,1,Proprietary--LLC,,,0.935,12/6/17 0:00,,192.54,19,18,37,2,0.05,112,58.2,0.3,27,4,2.1,0,3,1,0,0,0,4,199,0.42,13-Apr
4898,Father Baker Manor,1435302N,1BUFF,6400 Powers Road                       ,,Orchard Park             ,14127,Erie,7166670001,http://www.chsbuffalo.org/Facilities/NursingHomes/FatherBaker,"Catholic Health System, Inc.",144 Genesee Street,Seton Professional Building,Buffalo,NY,14203,1,335777,1,Proprietary--Business Corporation,,,0.906,12/13/17 0:00,,151.41,7,8,15,0,0,35,23.1,0.71,12,1,0.7,0,1,0,0,0,0,1,160,0.3,13-Apr
5538,The Highlands at Brighton,2750306N,2ROCH,5901 Lac De Ville Blvd                 ,,Rochester                ,14618,Monroe,5854427960,http://www.urmc.rochester.edu/highlands-at-brighton/,"The Meadows at Westfall, Inc","601 Elmwood Ave, Box 612               ",,Rochester                ,NY,14642,1,335778,1,Voluntary--Not for Profit Corporation,,,1,12/13/17 0:00,,140.82,40,11,51,0,0,108,76.7,0.6,40,12,8.5,0,10,2,0,0,0,12,145,0.36,13-Apr
5546,Hopkins Center for Rehabilitation and Healthcare,7001395N,5NYC,155 Dean Street                        ,,Brooklyn                 ,11217,Kings,7186946700,http://www.hopkinscenter.com/,"KFG Operating 1, LLC",155 Dean Street,,Brooklyn,NY,11217,1,335847,1,Proprietary--LLC,,,0.99,11/29/17 0:00,,278.28,11,7,18,0,0,107,38.5,0.32,26,0,0,0,0,0,0,0,0,0,288,0.64,13-Apr
5567,Casa Promesa,7000373N,5NYC,308 East 175 Street                    ,,Bronx                    ,10457,Bronx,7189607604,http://www.acacianetwork.org/long_term_care,Promesa RHCF Inc,308 East 175 Street                    ,,Bronx                    ,NY,10457,1,335780,1,Voluntary--Not for Profit Corporation,,,0.991,12/13/17 0:00,,100.43,2,14,16,0,0,83,82.6,0.83,6,0,0,0,0,0,0,0,0,0,108,0.52,13-Apr
5638,Westhampton Care Center,5158301N,7LI,78 Old Country Road                    ,,Westhampton              ,11977,Suffolk,6312880101,http://www.westhamptoncarecenter.com/,"East End Health Care, Inc",33 West Second Avenue                  ,,Riverhead                ,NY,11901,1,335782,1,Proprietary--Business Corporation,,,0.972,12/13/17 0:00,,171.71,14,3,17,0,0,36,21,0.39,18,0,0,0,0,0,0,0,0,0,180,0.41,13-Apr
5670,Schervier Pavilion,3529301N,6NROC,22 Van Duzer Place                     ,,Warwick                  ,10990,Orange,8459875656,http://www.bschs.org/our-services-long-term-care-schervier-pavilion.html,Villa Frances at the Knolls,20 Grand Street                        ,,Warwick                  ,NY,10990,1,335784,1,Voluntary--Not for Profit Corporation,,,0.892,12/13/17 0:00,,112.17,10,10,20,0,0,59,52.6,0.83,16,1,0.9,0,0,0,0,1,0,1,120,0.57,13-Apr
5710,Nassau Rehabilitation & Nursing Center,2906305N,7LI,One Greenwich Street                   ,,Hempstead                ,11550,Nassau,5165654800,,"Nassau Operating Company, LLC",One Greenwich Street                   ,,Hempstead                ,NY,11550,1,335787,1,Proprietary--LLC,,,0.968,10/25/17 0:00,,266.57,14,6,20,1,0.05,67,25.1,0.21,41,1,0.4,0,1,0,0,0,0,1,280,0.41,13-Apr
5714,Finger Lakes Center for Living,0501000N,3SYR,20 Park Avenue                         ,,Auburn                   ,13021,Cayuga,3152557188,http://www.auburnhospital.org/programs-services/fingerlakes-center-for-living.php,Auburn Community Hospital,Lansing Street                         ,,Auburn                   ,NY,13021,1,335785,1,Voluntary--Not for Profit Corporation,,,0.963,12/13/17 0:00,,75.83,21,16,37,0,0,8,10.5,0.88,2,0,0,0,0,0,0,0,0,0,80,0.73,13-Apr
5716,Highlands Living Center,2763300N,2ROCH,500 Hahnemann Trail                    ,,Pittsford                ,14534,Monroe,5853831700,http://www.highlandsatpittsford.org/the-living-center/,"Strong Partners Health System, Inc.",601 Elmwood Avenue,,Rochester,NY,14642,1,335786,1,Voluntary--Not for Profit Corporation,,,0.983,12/6/17 0:00,,117.07,34,9,43,0,0,116,99.1,0.89,21,4,3.4,0,2,2,0,0,0,4,120,0.59,13-Apr
5751,Western New York State Veterans Home,1801305N,1BUFF,220 Richmond Avenue                    ,,Batavia                  ,14020,Genesee,5853452000,http://www.nysvets.org/homes/batavia/default.aspx,New York State Department of Health,Empire State Plaza                   ,Corning Tower  Room 1683,Albany                 ,NY,12237,1,335788,1,Public--State,,,0.944,12/13/17 0:00,,114.62,10,4,14,0,0,52,45.4,0.94,15,0,0,0,0,0,0,0,0,0,126,0.93,13-Apr
5760,Wingate of Dutchess,1320301N,6NROC,3 Summit Court                         ,,Fishkill                 ,12524,Dutchess,8458961500,http://wingatehealthcare.com/locations/wingate-at-fishkill-dutchess/,"Wingate of Dutchess, Inc",3 Summit Court                         ,,Fishkill                 ,NY,12524,1,335789,1,Proprietary--Business Corporation,,,0.938,12/13/17 0:00,,151.31,8,3,11,0,0,50,33,0.42,18,1,0.7,0,1,0,0,0,0,1,160,0.35,13-Apr
5774,Elderwood at Wheatfield,3121304N,1BUFF,2600 Niagara Falls Boulevard           ,,Niagara Falls            ,14304,Niagara,7162158000,http://www.elderwood.com/locations/crestwood.php,"2600 Niagara Falls Boulevard Operating Company, LLC",641 Lexington Avenue,31st Floor,New York,NY,10022,1,335790,1,Proprietary--LLC,,,0.919,12/13/17 0:00,,114.07,12,12,24,0,0,69,60.5,0.83,19,0,0,0,0,0,0,0,0,0,123,,
5790,Focus Rehabilitation and Nursing Center at Utica,3202313N,3SYR,1445 Kemble Street                     ,,Utica                    ,13501,Oneida,3157320100,http://www.FocusUtica.com/,"UCRN, LLC",1445 Kemble Street,,Utica,NY,13501,1,335794,1,Proprietary--LLC,,,0.933,11/29/17 0:00,,115.85,71,19,90,2,0.02,177,152.8,0.6,44,20,17.3,2,8,8,1,1,0,20,120,0.14,13-Apr
5904,Queens Boulevard Extended Care Facility,7003410N,5NYC,61-11 Queens Boulevard                 ,,Woodside                 ,11377,Queens,7182050287,http://www.qbecf.com/,Queens Boulevard Extended Care Facility Management LLC,61-11 Queens Boulevard,,Woodside,NY,11377,1,335791,1,Proprietary--LLC,,,0.918,12/6/17 0:00,,262.12,9,6,15,0,0,64,24.4,0.58,14,1,0.4,0,0,1,0,0,0,1,280,0.29,13-Apr
5905,Kendal at Ithaca,5401308N,3SYR,2230 North Triphammer Road             ,,Ithaca                   ,14850,Tompkins,6072665310,http://kai.kendal.org/,Kendal New York,1010 Kendal Way,,Sleepy Hollow,NY,10591,1,335793,1,Voluntary--Not for Profit Corporation,,,0.979,12/13/17 0:00,,33.03,8,9,17,0,0,33,99.9,1,3,0,0,0,0,0,0,0,0,0,48,0.6,13-Apr
5907,Northern Manhattan Rehabilitation and Nursing Center,7002355N,5NYC,116 East 125th St                      ,,New York,10035,New York,2124261284,http://www.nmrehab.org/,Northern Manhattan Nursing Home Inc,116 East 125th St                      ,,Ny                       ,NY,10035,1,335792,1,Proprietary--Business Corporation,,,0.972,12/13/17 0:00,,311.25,11,12,23,0,0,61,19.6,0.28,12,1,0.3,0,0,1,0,0,0,1,320,0.39,13-Apr
6009,"Meadowbrook Care Center, Inc",2904301N,7LI,320 West Merrick Road                  ,,Freeport                 ,11520,Nassau,5163778200,http://meadowbrooklongisland.com/,"Meadowbrook Care Center, Inc",320 West Merrick Road                  ,,Freeport                 ,NY,11520,1,335796,1,Proprietary--Business Corporation,,,0.893,11/29/17 0:00,,256.93,20,6,26,1,0.04,46,17.9,0.54,25,1,0.4,0,1,0,0,0,0,1,280,0.46,13-Apr
6037,Union Plaza Care Center,7003393N,5NYC,33-23 Union Street                     ,,Flushing                 ,11354,Queens,7186700700,http://unionplazacares.com/,Union Plaza Nursing Home Inc,33-23 Union Street                     ,,Flushing                 ,NY,11354,1,335799,1,Proprietary--Business Corporation,,,0.904,12/13/17 0:00,,261.79,4,4,8,0,0,36,13.8,0.92,2,0,0,0,0,0,0,0,0,0,280,0.27,13-Apr
6050,Townhouse Center for Rehabilitation & Nursing,2950318N,7LI,755 Hempstead Turnpike                 ,,Uniondale                ,11553,Nassau,5165651900,http://townhouseecf.com/,"Townhouse Operating Co., LLC",377 Oak Street                         ,,Garden City              ,NY,11530,1,335798,1,Proprietary--Business Corporation,,,0.914,12/6/17 0:00,,265.22,38,6,44,3,0.07,60,22.6,0.22,41,6,2.3,1,3,2,0,0,0,6,280,0.15,13-Apr
6057,MVHS Rehabilitation and Nursing Center,3227305N,3SYR,1650 Champlin Avenue                   ,,Utica                    ,13502,Oneida,3156248600,http://www.faxtonstlukes.com/st-lukes-home,Mohawk Valley Health System,1656 Champlin Ave,,Utica,NY,13502,1,335801,1,Voluntary--Not for Profit Corporation,,,0.97,12/13/17 0:00,,194.63,28,6,34,0,0,114,58.6,0.82,17,2,1,0,1,1,0,0,0,2,202,0.75,13-Apr
6083,Nottingham RCHF,3353301N,3SYR,1305 Nottingham Road                   ,,Jamesville               ,13078,Onondaga,3154460123,,Nottingham Res Hlth Care Facility,1305 Nottingham Road                   ,,Jamesville               ,NY,13078,1,335800,1,Voluntary--Not for Profit Corporation,,,1,12/13/17 0:00,,39.67,17,10,27,0,0,32,80.7,0.88,3,0,0,0,0,0,0,0,0,0,40,0.68,13-Apr
6141,Helen Hayes Hospital RHCF,4322300N,6NROC,51 N Route 9W,,West Haverstraw          ,10993,Rockland,8457864000,http://www.helenhayeshospital.org/,New York State Department of Health,Empire State Plaza                   ,Corning Tower  Room 1683,Albany                 ,NY,12237,1,335823,1,Public--State,,,0.92,12/13/17 0:00,,21.28,4,3,7,0,0,4,18.8,0.25,2,0,0,0,0,0,0,0,0,0,25,0.65,13-Apr
6166,Incarnation Childrens Center Inc,7002357N,5NYC,142 Audubon Ave                        ,,New York                 ,10032,New York,2129282590,http://incarnationchildrenscenter.org/,Incarnation Childrens Center Inc,142 Audobon Ave                        ,,New York                 ,NY,10021,1,335822,1,Voluntary--Not for Profit Corporation,,,0.857,12/13/17 0:00,,20.76,0,8,8,0,0,6,28.9,0.83,0,0,0,0,0,0,0,0,0,0,21,,
